lon,lat,slum,road_density,dist_industry
80.22230037961428,12.961892739984355,0,0.0,2737.048078366257
80.22322231115692,12.961895491385569,0,0.0,2648.9422581412487
80.22414424291203,12.96189823952394,0,0.0,2561.709973951983
80.22506617487936,12.961900984399463,0,0.0,2475.443575266664
80.22598810705865,12.961903726012142,0,0.0,2390.247643657018
80.23981711501267,12.961944458658149,0,9.0,1357.0507168566792
80.24073905054915,12.961947148064782,0,6.0,1315.6676873764127
80.24166098629333,12.961949834208507,0,8.0,1269.3852403657208
80.2425829222449,12.961952517089324,0,8.0,1219.9278781205626
80.24350485840368,12.961955196707226,0,8.0,1176.9066093675162
80.24442679476937,12.961957873062213,0,1.5,1141.0496512115594
80.24534873134174,12.961960546154277,0,1.0,1113.0496151954171
80.24627066812053,12.961963215983417,0,27.0,1093.510212684135
80.24719260510548,12.96196588254963,0,3.0,1067.3210374658922
80.24811454229636,12.96196854585291,0,1.0,1047.501113389007
80.2490364796929,12.961971205893258,0,6.5,1036.9874483736146
80.24995841729483,12.961973862670668,0,3.0,1036.063392663522
80.25088035510194,12.96197651618514,0,3.0,1044.7543917831567
80.25180229311397,12.961979166436665,0,8.0,1062.824597327506
80.25272423133065,12.961981813425242,0,10.0,1089.8075565064303
80.25364616975172,12.961984457150868,0,0.0,1125.0621741712594
80.25456810837694,12.96198709761354,0,7.0,1167.8395785742005
80.25549004720608,12.961989734813256,0,4.5,1217.346978810154
80.25641198623886,12.961992368750009,0,21.0,1272.7992977500412
80.25733392547502,12.961994999423798,0,4.0,1333.4550753149679
80.25825586491435,12.96199762683462,0,4.0,1398.637488207215
80.25917780455654,12.96200025098247,0,5.0,1467.7435773834245
80.2600997444014,12.962002871867346,0,1.0,1540.2453033481543
80.26102168444862,12.962005489489243,0,3.0,1615.6856067990984
80.26194362469799,12.96200810384816,0,10.0,1693.6718588770486
80.26286556514924,12.962010714944096,0,7.0,1773.8683015048116
80.26378750580213,12.96201332277704,0,9.0,1855.9884527175668
80.19556155480045,12.962715714665164,0,7.0,1860.836176773771
80.1964834833986,12.962718560892451,0,10.0,1954.0399639715686
80.19740541221653,12.962721403856763,0,4.0,2047.8850272432828
80.198327341254,12.9627242435581,0,6.0,2142.2870929959245
80.19924927051075,12.962727079996451,0,8.0,2237.1756508655544
80.20017119998653,12.962729913171822,0,6.0,2332.491328351011
80.20109312968108,12.962732743084205,0,5.0,2428.1838276461044
80.20201505959417,12.962735569733594,0,7.0,2524.2102933118044
80.20293698972552,12.962738393119988,0,4.0,2620.534012154895
80.20385892007491,12.962741213243383,0,9.0,2717.123370933603
80.20478085064204,12.962744030103778,0,9.0,2813.951015365696
80.20570278142671,12.962746843701163,0,7.0,2910.9931674419645
80.20662471242863,12.962749654035544,0,10.0,3008.2290678895906
80.20754664364758,12.962752461106906,0,4.0,3105.640518300435
80.20846857508327,12.962755264915254,0,6.0,3203.2115029941638
80.20939050673549,12.962758065460582,0,4.0,3300.9278751475467
80.21031243860396,12.962760862742885,0,2.0,3398.777094918815
