system:index,LST,NDBI,NDVI,albedo,bare,bheight,builtup,dist_water,.geo
627,44.55382838359908,0.048554733,0.2563062,0.19566566819632325,0.06999999999987272,10.000941,0.3360592,728.0109889280518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25824515409002,12.965614418673013]}"
628,42.083830410800665,-0.0030089726,0.2899066,0.17842938154526222,0.0,10.121914,0.31534296,632.4555320336759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25916710704212,12.965617043577714]}"
629,41.667994097600086,-0.05352099,0.34877032,0.1692461709399536,0.0,10.237029,0.40081406,538.5164807134504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26008906019686,12.9656196652185]}"
630,42.82998417680035,-0.015002462,0.3103618,0.17900271053149652,0.0,10.486235,0.33747846,447.21359549995793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26101101355401,12.965622283595367]}"
631,43.63338977779875,-0.023167294,0.26909024,0.17960367579970757,0.0,10.283664,0.40346134,360.5551275463989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26193296711331,12.965624898708311]}"
632,46.00556401819778,0.04062323,0.29718587,0.18286128925934958,0.0,8.161865,0.2753746,282.842712474619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2628549208745,12.965627510557331]}"
633,46.19008582789945,0.094408944,0.24493961,0.18540174900342887,0.0,5.236814,0.12801172,200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26377687483735,12.965630119142421]}"
634,41.33863369040135,0.03081327,0.14895336,0.18751262125982165,0.3699999999999639,2.4951015,0.03450608,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26469882900157,12.965632724463582]}"
635,43.19677190300021,0.0070725065,0.23321226,0.17640480258366367,0.0,9.425497,0.4837013,400.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19186217262828,12.966321031745121]}"
636,43.2628080494009,-0.027267618,0.297058,0.16835117653789983,0.0,8.902733,0.4706313,412.31056256176606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1927841136546,12.966323891848878]}"
637,42.864591629300506,-0.027215334,0.30529502,0.16819427130904918,0.0,8.407871,0.48081565,447.21359549995793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19370605490172,12.966326748688735]}"
638,42.732656057299685,0.0076277824,0.27207214,0.16662352233020739,0.0,8.190668,0.48079357,500.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19462799636942,12.966329602264688]}"
639,42.67844626010043,-6.045167E-4,0.30230266,0.16212402903541873,0.0,8.200533,0.45118853,565.685424949238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19554993805741,12.966332452576733]}"
640,42.421958039300414,0.031316113,0.24927416,0.17108374584155386,0.0,8.210427,0.44355652,632.4555320336759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19647187996546,12.966335299624864]}"
641,41.73628613720042,-0.028409816,0.3392073,0.1590035439468528,0.0,8.110043,0.43345633,538.5164807134504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19739382209332,12.966338143409086]}"
642,42.59277358880087,-0.028745022,0.33288866,0.15977281124507173,0.0,7.9910083,0.43786576,447.21359549995793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19831576444072,12.966340983929385]}"
643,43.77886070900003,-6.090083E-4,0.2799338,0.16545175423226072,0.0,8.068846,0.4260894,360.5551275463989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19923770700741,12.966343821185765]}"
644,44.346969813199365,0.008711687,0.25764295,0.16734134717027824,0.0,8.459664,0.54998195,282.842712474619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20015964979315,12.966346655178217]}"
645,43.789080588798846,-0.03872743,0.29469013,0.15302548216044287,0.0,8.839201,0.34680167,223.60679774997897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20108159279769,12.966349485906742]}"
646,42.691144204397595,-0.026285708,0.2341876,0.14053213241877652,0.040000000000109164,8.914232,0.27028477,200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20200353602077,12.966352313371335]}"
647,43.1678896339985,-0.03487273,0.3021964,0.16387030420769919,0.0,8.7290535,0.3426502,223.60679774997897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20292547946212,12.96635513757199]}"
648,43.728872166499045,0.0096532265,0.25632837,0.17838095529037032,0.0,8.603741,0.46269447,282.842712474619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20384742312153,12.966357958508704]}"
649,43.79326766329981,0.0060524377,0.2691185,0.17354880943650258,0.0,8.729591,0.4566655,360.5551275463989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20476936699872,12.966360776181476]}"
650,43.82069727380044,0.017327437,0.24834992,0.18179369635827672,0.0,9.017006,0.40954405,447.21359549995793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20569131109343,12.9663635905903]}"
651,44.38067149039943,0.036608227,0.208311,0.18098879165847007,0.0,9.236538,0.46447057,538.5164807134504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20661325540544,12.966366401735176]}"
652,44.61589962679926,0.058256336,0.2037953,0.18531453272638843,0.0,9.257737,0.49380985,632.4555320336759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20753519993445,12.966369209616094]}"
653,44.27679786259937,0.052180048,0.22210623,0.18319158875494246,0.0,9.153228,0.5618713,728.0109889280518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20845714468025,12.966372014233057]}"
654,43.84971626360031,0.034106314,0.20344192,0.19124277579967414,0.0,9.002368,0.50313836,824.6211251235321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20937908964258,12.966374815586057]}"
655,43.13263275770009,-0.016769387,0.26365432,0.1909809699803467,0.0,8.798176,0.45808676,921.9544457292888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21030103482117,12.966377613675093]}"
656,43.598252532200284,0.023462739,0.24048842,0.17727007533219313,0.0,8.616005,0.42391896,1019.8039027185569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2112229802158,12.96638040850016]}"
657,43.74384309410024,0.02355311,0.2430704,0.18355144993845723,0.0,8.579587,0.42129466,1118.033988749895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21214492582618,12.966383200061255]}"
658,43.313907448400286,0.015846893,0.24509542,0.1798450671998024,0.0,8.687646,0.40485206,1216.552506059644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21306687165207,12.966385988358375]}"
659,43.140955636400236,-0.028930068,0.28638887,0.17983821385334436,0.0,8.644133,0.3853787,1315.2946437965904,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21398881769323,12.966388773391516]}"
660,43.43963931410032,-0.013147317,0.27759424,0.17200649778544594,0.010000000000072765,8.256847,0.425215,1414.213562373095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2149107639494,12.966391555160675]}"
661,44.31049953980012,0.022019522,0.2470759,0.17641374387309205,0.0,7.666539,0.42572027,1513.2745950421556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21583271042034,12.966394333665846]}"
662,46.01462177120041,-0.03942958,0.2344376,0.11163603902558596,0.010000000000072765,7.2818284,0.24233358,1612.4515496597098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21675465710578,12.966397108907028]}"
663,47.22470339180053,0.020387733,0.30730182,0.16587373794288307,0.010000000000072765,7.457013,0.036532857,1711.724276862369,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21767660400548,12.96639988088422]}"
664,47.39866351970117,0.030417787,0.2664112,0.1882070110113008,0.020000000000054582,7.955747,0.15272255,1811.0770276274834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21859855111916,12.966402649597411]}"
665,45.66389873900044,0.008975382,0.32200286,0.17845818211123565,0.020000000000054582,7.360494,0.21073648,1910.49731745428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21952049844661,12.966405415046603]}"
666,45.46934504059954,0.030542733,0.2674788,0.18368815024606883,0.10999999999979995,5.187991,0.2125055,1900.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22044244598756,12.966408177231793]}"
667,47.04565041409881,0.10989461,0.27090645,0.16486061696605742,0.0,2.9851162,0.0726175,1800.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22136439374175,12.966410936152974]}"
668,47.59164492890096,0.14429297,0.24382958,0.14501668639272317,0.0,0.69430375,0.011236855,1700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22228634170892,12.966413691810144]}"
669,43.67768731700134,-0.083394386,0.48397085,0.15297582503689888,0.0,1.5891725,5.83591E-4,1600.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22320828988886,12.9664164442033]}"
670,36.4526766410011,-0.442368,0.3868379,0.07207337244095544,0.0,1.1387113,4.2292077E-4,1500.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22413023828128,12.96641919333244]}"
671,34.83865341680019,-0.5499006,0.38671,0.06316675932578562,0.0,0.0,0.0,1400.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22505218688592,12.966421939197556]}"
672,34.27115955620052,-0.5961986,0.39772138,0.05995214479577056,0.0,0.0,0.0,1300.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22597413570256,12.96642468179865]}"
673,34.23233084900003,-0.6317358,0.40834075,0.059775635802166154,0.0,0.45930198,9.734472E-4,1200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22689608473092,12.966427421135714]}"
674,37.27057464680107,-0.41238472,0.48879594,0.10269254776082543,0.0,2.825382,0.04879027,1100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22781803397079,12.966430157208746]}"
675,41.66471279840001,-0.029347006,0.33159193,0.17407138806594957,0.0,8.030076,0.26193953,1000.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22873998342187,12.966432890017746]}"
676,42.502982203401125,0.0023242447,0.28050122,0.1743253746555145,0.0,9.274234,0.33437747,900.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22966193308392,12.966435619562704]}"
677,41.02506453560054,-0.11843678,0.29314074,0.1322182654281426,0.0,7.1844954,0.28113082,800.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23058388295671,12.966438345843622]}"
678,39.55652933269945,-0.051236704,0.3239153,0.14860386285674326,0.01999999999978173,9.695211,0.20244308,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23703753794531,12.966457338416573]}"
679,36.909956446700335,-0.12843908,0.2608838,0.09679440649603144,0.0,8.853686,0.15861474,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23795948949481,12.96646003858503]}"
680,34.31056932679921,-0.14992376,0.06692986,0.0471506258858044,0.0,6.9368243,0.0027902913,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23888144125277,12.966462735489412]}"
681,33.545531000299846,-0.17336811,0.020305276,0.04036408940699331,0.0,1.7855678,1.5099122E-5,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23980339321893,12.96646542912972]}"
682,36.54918443569776,-0.15630361,0.101134405,0.0624287249630217,0.05000000000018193,8.997938,0.0036907557,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24072534539306,12.966468119505947]}"
683,42.05935738760114,0.04772584,0.21071418,0.23125074032975873,0.5900000000004734,11.677771,0.079716355,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24164729777488,12.96647080661809]}"
684,42.65455430030092,-0.04124047,0.33276415,0.17242433890257539,0.16000000000007283,11.436798,0.28992474,200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24256925036413,12.966473490466147]}"
685,42.431750666600976,0.024782656,0.2227463,0.18787778038877465,0.0,9.1359415,0.42694518,300.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2434912031606,12.966476171050115]}"
686,42.57076154000041,0.0529392,0.2745503,0.18045512492617874,0.0,8.338492,0.47476408,400.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24441315616399,12.966478848369986]}"
687,43.21340057030075,-0.01246631,0.27310508,0.18524844015747183,0.0,11.333624,0.46907273,500.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24533510937408,12.966481522425765]}"
688,43.98983799350006,0.014866941,0.21339086,0.17585626149115394,0.0,16.889868,0.41074052,600.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24625706279062,12.96648419321744]}"
689,44.63404931299987,0.03569418,0.21828824,0.16714794570621064,0.0,21.976883,0.34485072,700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24717901641333,12.966486860745011]}"
690,44.641842398599756,0.015565645,0.15369059,0.16321879483262752,0.0,24.928764,0.40768963,800.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24810097024198,12.966489525008477]}"
691,43.7166185648002,0.026886493,0.20505787,0.1691915504183186,0.0,26.065083,0.64154106,900.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24902292427632,12.966492186007832]}"
692,42.60764197579963,0.03253297,0.19792861,0.17115739441436795,0.0,24.278772,0.76703185,1000.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24994487851608,12.966494843743073]}"
693,41.809876107799745,0.02513415,0.21567996,0.1672748158464473,0.0,17.84088,0.81794834,1100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25086683296102,12.966497498214196]}"
694,41.30910199759945,-0.02029611,0.25021908,0.15107741098667243,0.05000000000018193,11.184348,0.39899644,1200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25178878761089,12.966500149421199]}"
695,41.6739927226997,0.03924551,0.207816,0.19156891186024777,0.0,8.0432415,0.36170858,1300.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25271074246542,12.966502797364079]}"
696,41.91768045860006,0.038663264,0.20003425,0.19739561064221725,0.0,8.225404,0.47225037,1236.9316876852981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25363269752438,12.966505442042829]}"
697,41.40608831510106,0.014160174,0.23442845,0.18585682447095783,0.0,9.207775,0.4616531,1140.175425099138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25455465278752,12.96650808345745]}"
698,40.1531959939993,-0.176803,0.43335578,0.16220497404035863,0.0,9.805601,0.33046335,1044.030650891055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25547660825457,12.966510721607937]}"
699,42.2883989077999,-0.011918069,0.26040214,0.15530006900836674,0.0,10.16759,0.28353056,948.6832980505138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25639856392527,12.966513356494287]}"
700,44.03640851599995,0.017566817,0.2348277,0.17834225919046848,0.05000000000009097,10.399588,0.36259508,854.4003745317531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2573205197994,12.966515988116495]}"
701,43.13150481109925,-0.04540249,0.32573193,0.17186502381890137,0.0,10.389057,0.34829327,761.5773105863909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2582424758767,12.966518616474561]}"
702,41.80936340480051,-0.013331405,0.29468867,0.17545163417814238,0.0,10.198479,0.44117257,670.820393249937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.25916443215688,12.966521241568477]}"
703,42.064621138400135,-0.019640846,0.29186842,0.18074556065452838,0.0,10.0874405,0.51200944,583.0951894845301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26008638863973,12.966523863398244]}"
704,42.58757819839988,-0.022882545,0.30840197,0.17636443929625498,0.0,10.422848,0.3432268,500.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.261008345325,12.966526481963857]}"
705,42.54215271259976,-0.04599127,0.33251798,0.17463873228347385,0.0,10.416487,0.40535325,400.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2619303022124,12.966529097265312]}"
706,43.57685572699863,-0.03623101,0.31741592,0.18040936801179866,0.0,8.963352,0.4237582,300.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26285225930172,12.966531709302606]}"
707,44.36523913009892,0.03056815,0.27755034,0.18169441337352077,0.0,6.5929365,0.31349194,200.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26377421659268,12.966534318075736]}"
708,41.78347190330029,0.05192336,0.1980079,0.1969369041461431,0.2300000000001274,3.4969258,0.124669775,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.26469617408503,12.9665369235847]}"
709,42.94580378449977,-0.024098452,0.2627883,0.17253530356793262,0.0,9.169375,0.46414647,500.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19185925458,12.967225215241507]}"
710,43.49807036600001,0.007282909,0.2739499,0.1656508048351358,0.0,8.772443,0.47128013,509.9019513592784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19278119893441,12.967228075551422]}"
711,43.53436973840101,0.0020083901,0.2820985,0.16910671508366376,0.010000000000072765,8.32948,0.48362646,538.5164807134504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19370314350964,12.967230932597198]}"
712,42.89410623200017,-0.019613825,0.28669834,0.16343519222442204,0.0,8.042734,0.50497115,583.0951894845301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19462508830543,12.967233786378838]}"
713,43.001414969900225,0.0027723592,0.2719313,0.16937063577756778,0.0,7.9665675,0.52141654,640.3124237432849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19554703332153,12.967236636896333]}"
714,42.42699961880028,-0.0051370547,0.2589816,0.1743219084645753,0.0,7.9174867,0.52645946,608.276253029822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19646897855769,12.967239484149681]}"
715,42.017435372299744,0.0011006272,0.30005565,0.1648520358021632,0.0,7.758452,0.47382662,509.9019513592784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19739092401365,12.967242328138882]}"
716,42.764631634399215,-0.0169004,0.29257706,0.16933648597443832,0.0,7.5677514,0.4946905,412.31056256176606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19831286968918,12.967245168863927]}"
717,43.31706911689955,-0.013543246,0.29164615,0.16997548081938693,0.0,7.597837,0.45741153,316.22776601683796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19923481558399,12.967248006324816]}"
718,43.54544412319957,0.011135527,0.2562414,0.17597709475887183,0.0,7.9220605,0.5565443,223.60679774997897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20015676169784,12.967250840521544]}"
719,42.24734848759945,-0.029871805,0.30003935,0.16087912054627146,0.0,8.333672,0.38443992,141.4213562373095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20107870803051,12.967253671454108]}"
720,39.63263154799748,-0.14557253,0.16804498,0.07894782812489547,0.10999999999943616,8.619181,0.17033271,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20200065458171,12.967256499122502]}"
721,41.30857220449902,-0.04334848,0.29441112,0.1752646046751748,0.0,8.725859,0.25607124,141.4213562373095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2029226013512,12.967259323526727]}"
722,42.54538274149907,-0.03061061,0.27570015,0.18219043758611317,0.0,8.734142,0.4574403,223.60679774997897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20384454833874,12.967262144666776]}"
723,43.1882439430994,-0.0045686546,0.28122428,0.17340452687007904,0.0,8.704907,0.45202005,316.22776601683796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20476649554408,12.967264962542647]}"
724,43.76006159900003,0.029409686,0.21896942,0.18131478439959214,0.0,8.622911,0.42012274,412.31056256176606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20568844296693,12.967267777154333]}"
725,43.944429597799804,0.0383528,0.2276149,0.1812874043060982,0.0,8.550717,0.5216128,509.9019513592784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20661039060707,12.967270588501835]}"
726,43.8857080141995,0.026811793,0.19245777,0.1918532239665168,0.0,8.562598,0.6124852,608.276253029822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20753233846425,12.967273396585146]}"
727,44.056369752800045,0.047432285,0.1966938,0.1907830863681052,0.03000000000012735,8.620855,0.5956278,707.1067811865476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2084542865382,12.967276201404266]}"
728,44.029743377000116,0.03387373,0.21450157,0.1945665861712768,0.0,8.75429,0.50807387,806.2257748298549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.20937623482868,12.967279002959188]}"
729,43.45232016830014,0.047476895,0.19550745,0.19998709817911517,0.0,8.997698,0.5280853,905.5385138137417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21029818333545,12.96728180124991]}"
730,43.572514841600075,0.019334836,0.22649668,0.186593636085124,0.0,9.21632,0.48433158,1004.987562112089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21122013205823,12.96728459627643]}"
731,43.362067350199574,0.011279682,0.29812238,0.1717025399606249,0.0,9.199317,0.41490036,1104.536101718726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21214208099677,12.967287388038741]}"
732,43.012677345799666,0.009175876,0.2763466,0.17390407993356682,0.0,8.944134,0.36538365,1204.1594578792296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21306403015086,12.967290176536842]}"
733,42.77406536959939,-0.046525057,0.35337752,0.16419232460629227,0.0,8.539766,0.356056,1303.8404810405298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21398597952019,12.967292961770728]}"
734,43.19181577399959,-0.014987291,0.28586277,0.16862581749507313,0.0,7.9439445,0.36577493,1403.56688476182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21490792910456,12.967295743740397]}"
735,44.24642875489939,-0.02028462,0.29552174,0.17341165643455148,0.0,7.1866674,0.30791268,1503.3296378372909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21582987890366,12.967298522445844]}"
736,45.48424760779973,-0.06069493,0.275474,0.11759127418798793,0.010000000000072765,7.057621,0.1896004,1603.1219541881399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2167518289173,12.967301297887067]}"
737,46.83537382369962,0.018222228,0.2004302,0.13969115291579576,0.009999999999799917,9.049792,0.03786513,1702.9386365926403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21767377914517,12.96730407006406]}"
738,46.76754321680033,0.049017936,0.25093785,0.21700780364177735,0.010000000000072765,12.498765,0.38386887,1802.7756377319947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21859572958707,12.967306838976823]}"
739,45.60873189620007,0.07347188,0.20669612,0.2197268542323165,0.21000000000043662,13.116243,0.52365243,1902.6297590440447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2195176802427,12.967309604625349]}"
740,45.265323426799554,0.04465951,0.24807332,0.2080158346948647,0.0,9.70458,0.42457712,1902.6297590440447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22043963111186,12.967312367009637]}"
741,45.84987320719878,0.037165053,0.26044282,0.146581358575294,0.0,5.0720477,0.14879438,1802.7756377319947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22136158219425,12.96731512612968]}"
742,46.54390216819813,0.09478203,0.26809537,0.14790463204968743,0.0,1.9864129,0.01045719,1702.9386365926403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22228353348964,12.96731788198548]}"
743,44.59222983830047,0.042994324,0.35551864,0.15485318548227034,0.0,1.695979,0.012497948,1603.1219541881399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22320548499778,12.967320634577028]}"
744,38.61541170590431,-0.36005655,0.5346551,0.11144077508618927,0.0,1.6020591,0.014430284,1503.3296378372909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22412743671842,12.967323383904326]}"
745,36.034704065302115,-0.45273727,0.4314408,0.0807872845841929,0.0,0.0,0.0,1403.56688476182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22504938865129,12.967326129967365]}"
746,35.7125044100024,-0.49922845,0.44292483,0.07152794661665428,0.0,0.18783537,5.2593905E-4,1303.8404810405298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22597134079616,12.967328872766144]}"
747,36.397304717001866,-0.4913261,0.4439502,0.07290661256152814,0.0,1.461609,0.009754657,1204.1594578792296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22689329315276,12.967331612300661]}"
748,40.17965146880325,-0.197825,0.42705756,0.14549535366640015,0.010000000000072765,5.674631,0.0788367,1104.536101718726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22781524572085,12.96733434857091]}"
749,42.79411205690039,-0.0137994,0.2881684,0.18293592428643018,0.0,10.745706,0.29265997,1004.987562112089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22873719850017,12.96733708157689]}"
750,43.15329468860069,-0.0051534516,0.27597064,0.17851303188976161,0.0,13.182006,0.32897288,905.5385138137417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22965915149047,12.967339811318595]}"
751,42.536444619201625,-0.031381745,0.26777655,0.1725061568159891,0.0,11.261728,0.29595873,806.2257748298549,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23058110469148,12.967342537796023]}"
752,42.600310322900235,3.485384E-4,0.26273647,0.18088912662400722,0.0,7.938023,0.22385417,707.1067811865476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.231503058103,12.96734526100917]}"
753,40.09772152940052,-0.05322444,0.25543627,0.12882120991633605,0.11000000000016376,9.957436,0.37612802,223.60679774997897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23611282830883,12.967358828110573]}"
754,39.30680879150066,-0.100698404,0.16455437,0.08594378793065685,0.0,9.949788,0.20346877,141.4213562373095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2370347829779,12.967361531737962]}"
755,36.99556075760398,-0.1257348,0.08695809,0.060579734178217694,0.009999999999890865,8.037407,0.1769349,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23795673785568,12.967364232101048]}"
756,35.24184305600271,-0.1490458,0.05456305,0.04481515211615158,0.009999999999890865,4.8213735,0.117726125,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23887869294191,12.967366929199825]}"
757,34.462055973201984,-0.16542308,0.026346102,0.040740184657974673,0.0,3.9321344,0.022726854,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23980064823635,12.967369623034289]}"
758,36.621236297298644,-0.16136208,0.10381964,0.05475670905505863,0.0,6.5145116,0.015625313,100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24072260373876,12.96737231360444]}"
759,41.49871665709956,-0.0362078,0.36909384,0.1716249988926511,0.0299999999998545,10.116542,0.06551698,141.4213562373095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24164455944886,12.96737500091027]}"
760,42.26760025609923,-0.074023046,0.4011814,0.1626341526820669,0.0,11.877305,0.20424692,223.60679774997897,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2425665153664,12.96737768495178]}"
761,42.5086048462998,0.027195955,0.21326672,0.18504362321602932,0.0,11.230987,0.36998573,316.22776601683796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24348847149116,12.967380365728962]}"
762,42.907658681299914,0.017438635,0.2757053,0.1732471715182001,0.0,10.114817,0.4683066,412.31056256176606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24441042782287,12.967383043241817]}"
763,43.79731801699983,0.02829261,0.19849211,0.1576709392839437,0.0,10.247351,0.45910624,509.9019513592784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24533238436125,12.96738571749034]}"
